server_generation,latency_sensitivity,time_step,capacity,demand
CPU.S3,medium,159,16126.0,16126.0
CPU.S3,high,159,48736.0,48736.0
CPU.S4,low,159,10911.116846671364,72138.0
CPU.S4,medium,159,260395.21601061773,286277.0
CPU.S4,high,159,174771.0,174771.0
GPU.S1,low,159,0.0,0.0
GPU.S1,medium,159,0.0,0.0
GPU.S1,high,159,0.0,0.0
GPU.S2,low,159,1238.25422573293,1416.0
GPU.S2,medium,159,692.0,692.0
GPU.S2,high,159,563.0,563.0
GPU.S3,low,159,4705.390197973801,5350.0
GPU.S3,medium,159,4356.473684210527,5614.0
GPU.S3,high,159,6149.0,6149.0
CPU.S1,low,160,0.0,0.0
CPU.S1,medium,160,0.0,0.0
CPU.S1,high,160,0.0,0.0
CPU.S2,low,160,0.0,0.0
CPU.S2,medium,160,0.0,0.0
CPU.S2,high,160,0.0,0.0
CPU.S3,low,160,343806.4840482354,336635.0
CPU.S3,medium,160,17225.0,17225.0
CPU.S3,high,160,46408.0,46408.0
CPU.S4,low,160,41674.61029705587,113530.0
CPU.S4,medium,160,291029.94730598456,253034.0
CPU.S4,high,160,137548.0,137548.0
GPU.S1,low,160,0.0,0.0
GPU.S1,medium,160,0.0,0.0
GPU.S1,high,160,0.0,0.0
GPU.S2,low,160,1345.0,1345.0
GPU.S2,medium,160,666.0,666.0
GPU.S2,high,160,553.0,553.0
GPU.S3,low,160,4264.390197973801,5705.0
GPU.S3,medium,160,4470.285869187169,5682.0
GPU.S3,high,160,6590.0,6590.0
CPU.S1,low,161,0.0,0.0
CPU.S1,medium,161,0.0,0.0
CPU.S1,high,161,0.0,0.0
CPU.S2,low,161,0.0,0.0
CPU.S2,medium,161,0.0,0.0
CPU.S2,high,161,0.0,0.0
CPU.S3,low,161,335104.0,335104.0
CPU.S3,medium,161,20743.0,20743.0
CPU.S3,high,161,50705.0,50705.0
CPU.S4,low,161,46439.374301118885,202572.0
CPU.S4,medium,161,331452.23347409995,353138.0
CPU.S4,high,161,112875.0,112875.0
GPU.S1,low,161,0.0,0.0
GPU.S1,medium,161,0.0,0.0
GPU.S1,high,161,0.0,0.0
GPU.S2,low,161,1274.0,1274.0
GPU.S2,medium,161,600.0,600.0
GPU.S2,high,161,492.0,492.0
GPU.S3,low,161,3796.2578204936235,5549.0
GPU.S3,medium,161,4869.0,4869.0
GPU.S3,high,161,7033.0,7033.0
CPU.S1,low,162,0.0,0.0
CPU.S1,medium,162,0.0,0.0
CPU.S1,high,162,0.0,0.0
CPU.S2,low,162,0.0,0.0
CPU.S2,medium,162,0.0,0.0
CPU.S2,high,162,0.0,0.0
CPU.S3,low,162,322758.7473566883,427517.0
CPU.S3,medium,162,20874.63540157195,37120.0
CPU.S3,high,162,49126.289600577686,60225.0
CPU.S4,low,162,0.0,269427.0
CPU.S4,medium,162,316473.6686881109,463650.0
CPU.S4,high,162,170561.2546072888,197734.0
GPU.S1,low,162,0.0,0.0
GPU.S1,medium,162,0.0,0.0
GPU.S1,high,162,0.0,0.0
GPU.S2,low,162,1220.0,1220.0
GPU.S2,medium,162,690.0,690.0
GPU.S2,high,162,391.0,391.0
GPU.S3,low,162,3247.4612200368097,6978.0
GPU.S3,medium,162,4527.0,4527.0
GPU.S3,high,162,7646.0,7646.0
CPU.S1,low,163,0.0,0.0
CPU.S1,medium,163,0.0,0.0
CPU.S1,high,163,0.0,0.0
CPU.S2,low,163,0.0,0.0
CPU.S2,medium,163,0.0,0.0
CPU.S2,high,163,0.0,0.0
CPU.S3,low,163,321179.0798443167,311254.0
CPU.S3,medium,163,20874.63540157195,22723.0
CPU.S3,high,163,42802.0,42802.0
CPU.S4,low,163,0.0,164560.0
CPU.S4,medium,163,307848.53674524126,407961.0
CPU.S4,high,163,156478.0,156478.0
GPU.S1,low,163,0.0,0.0
GPU.S1,medium,163,0.0,0.0
GPU.S1,high,163,0.0,0.0
GPU.S2,low,163,1063.1299055974848,1219.0
GPU.S2,medium,163,701.0,701.0
GPU.S2,high,163,384.4683379998558,392.0
GPU.S3,low,163,3165.308057803693,7077.0
GPU.S3,medium,163,4052.9936980489574,4898.0
GPU.S3,high,163,7831.0,7831.0
CPU.S1,low,164,0.0,0.0
CPU.S1,medium,164,0.0,0.0
CPU.S1,high,164,0.0,0.0
CPU.S2,low,164,0.0,0.0
CPU.S2,medium,164,0.0,0.0
CPU.S2,high,164,0.0,0.0
CPU.S3,low,164,329766.24375436315,345510.0
CPU.S3,medium,164,21823.0,21823.0
CPU.S3,high,164,45093.0,45093.0
CPU.S4,low,164,0.0,194012.0
CPU.S4,medium,164,301228.17633781384,435601.0
CPU.S4,high,164,152607.43833283734,156820.0
GPU.S1,low,164,0.0,0.0
GPU.S1,medium,164,0.0,0.0
GPU.S1,high,164,0.0,0.0
GPU.S2,low,164,1171.0,1171.0
GPU.S2,medium,164,686.0,686.0
GPU.S2,high,164,415.0,415.0
GPU.S3,low,164,2969.090223461661,7355.0
GPU.S3,medium,164,4365.0,4365.0
GPU.S3,high,164,7884.0,7884.0
CPU.S1,low,165,0.0,0.0
CPU.S1,medium,165,0.0,0.0
CPU.S1,high,165,0.0,0.0
CPU.S2,low,165,0.0,0.0
CPU.S2,medium,165,0.0,0.0
CPU.S2,high,165,0.0,0.0
CPU.S3,low,165,310187.30066226074,320436.0
CPU.S3,medium,165,21330.229396231538,12851.0
CPU.S3,high,165,37421.0,37421.0
CPU.S4,low,165,0.0,238104.0
CPU.S4,medium,165,330209.21129915386,455367.0
CPU.S4,high,165,151578.0,151578.0
GPU.S1,low,165,0.0,0.0
GPU.S1,medium,165,0.0,0.0
GPU.S1,high,165,0.0,0.0
GPU.S2,low,165,1058.0,1058.0
GPU.S2,medium,165,685.0,685.0
GPU.S2,high,165,388.0,388.0
GPU.S3,low,165,1941.4361936706714,6825.0
GPU.S3,medium,165,4680.0,4680.0
GPU.S3,high,165,8219.197836997395,8800.0
CPU.S1,low,166,0.0,0.0
CPU.S1,medium,166,0.0,0.0
CPU.S1,high,166,0.0,0.0
CPU.S2,low,166,0.0,0.0
CPU.S2,medium,166,0.0,0.0
CPU.S2,high,166,0.0,0.0
CPU.S3,low,166,301828.0,301828.0
CPU.S3,medium,166,26329.0,26329.0
CPU.S3,high,166,42875.0,42875.0
CPU.S4,low,166,0.0,307547.0
CPU.S4,medium,166,299376.3357235484,456299.0
CPU.S4,high,166,187900.0,187900.0
GPU.S1,low,166,0.0,0.0
GPU.S1,medium,166,0.0,0.0
GPU.S1,high,166,0.0,0.0
GPU.S2,low,166,980.0,980.0
GPU.S2,medium,166,620.0992488021246,592.0
GPU.S2,high,166,357.0,357.0
GPU.S3,low,166,2221.974349959072,6274.0
GPU.S3,medium,166,4493.0,4493.0
GPU.S3,high,166,8911.0,8911.0
CPU.S1,low,167,0.0,0.0
CPU.S1,medium,167,0.0,0.0
CPU.S1,high,167,0.0,0.0
CPU.S2,low,167,0.0,0.0
CPU.S2,medium,167,0.0,0.0
CPU.S2,high,167,0.0,0.0
CPU.S3,low,167,266758.0,266758.0
CPU.S3,medium,167,35895.0,35895.0
CPU.S3,high,167,52113.0,52113.0
CPU.S4,low,167,0.0,388328.0
CPU.S4,medium,167,289949.9244940309,548843.0
CPU.S4,high,167,192504.0,192504.0
GPU.S1,low,167,0.0,0.0
GPU.S1,medium,167,0.0,0.0
GPU.S1,high,167,0.0,0.0
GPU.S2,low,167,962.0,962.0
GPU.S2,medium,167,650.0,650.0
GPU.S2,high,167,341.70990443915,343.0
GPU.S3,low,167,1420.6916515566843,5385.0
GPU.S3,medium,167,4793.663176765853,5217.0
GPU.S3,high,167,9078.0,9078.0
CPU.S1,low,168,0.0,0.0
CPU.S1,medium,168,0.0,0.0
CPU.S1,high,168,0.0,0.0
CPU.S2,low,168,0.0,0.0
CPU.S2,medium,168,0.0,0.0
CPU.S2,high,168,0.0,0.0
CPU.S3,low,168,266961.96487496124,338764.0
CPU.S3,medium,168,22740.0,22740.0
CPU.S3,high,168,46179.0,46179.0
CPU.S4,low,168,0.0,481242.0
CPU.S4,medium,168,255291.49408653507,521952.0
CPU.S4,high,168,211242.0,211242.0
GPU.S1,low,168,0.0,0.0
GPU.S1,medium,168,0.0,0.0
GPU.S1,high,168,0.0,0.0
GPU.S2,low,168,872.0,872.0
GPU.S2,medium,168,604.0,604.0
GPU.S2,high,168,363.0,363.0
GPU.S3,low,168,742.2261953886424,6539.0
GPU.S3,medium,168,5180.0,5180.0
GPU.S3,high,168,9595.0,9595.0
